PUMFID,TBC_05A,TBC_05BR,TBC_10AR,TBC_10BR,TBC_15,TBC_20R,TBC_25QR,TBC_30AR,TBC_30BR,TBC_30CR,TBC_30DR,TBC_30ER,TBC_30FR,TBC_30GR,TBC_35,TBC_40,TBC_41A,TBC_41BR,TBC_45AR,TBC_45B,TBC_45F,TBC_45GR,TBC_50R,OTP_05AR,OTP_05BR,OTP_05CR,OTP_05DR,OTP_05ER,VAP_05AR,VAP_05BR,VAP_10R,VAP_15AR,VAP_15BR,VAP_15CR,VAP_20R,VAP_21R,VAP_30R,VAP_35R,VAP_40A,VAP_40BR,VAP_40HR,VAP_41A,VAP_41BR,VAP_41IR,VAP_45R,VAP_60,CAN_05A,CAN_05BR,CAN_10A,CAN_10BR,CAN_15AR,CAN_15BR,CAN_17R,CAN_20A,CAN_20BR,CAN_25AR,CAN_25BR,CAN_30AR,CAN_30BR,CAN_30CR,CAN_30G,IU_05R,ALC_05,ALC_10R,GENDER,AGEGROUP,PROV_C,ED_05R,INDFLGR,PGDVFLR,SORFLGR,LTC_10R,GEN_01,GEN_05,DV_SS,DV_SSB,DV_VC30,DV_VC30B,DV_VP30R,DVCAN30B,DVVP30BR,FIRSTTRR,CIGWAVR,DV_ALC30,DV_CAN30,WTPP,VERDATE
72933,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,2,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,2,7,13,1,2,2,9,2,3,3,3,4,2,3,2,3,3,6,96,2,2,904.9883,11SEP2023
72934,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,3,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,3,7,2,2,35,9,9,9,9,2,2,3,3,4,2,3,2,3,3,6,96,1,2,2013.9538,11SEP2023
72935,1,1,2,1,1,6,96,1,0,0,0,0,1,0,1,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,2,1,2,3,1,2,96,2,1,5,2,1,1,1,2,2,1,2,5,1,4,24,3,2,2,1,2,1,1,1,2,1,2,2,2,3,1,1,1,1,7479.4977,11SEP2023
72936,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,7,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,2,6,35,1,2,2,2,2,1,1,3,4,2,3,2,3,3,6,96,2,2,5974.1326,11SEP2023
72937,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,1,2,2,2,0,0,1,1,2,3,1,2,2,1,2,2,2,3,1,2,4,96,6,96,2,1,3,3,6,2,1,2,2,2,1,3,2,1,46,9,9,9,9,2,2,3,3,4,2,3,1,3,2,2,96,1,2,408.4039,11SEP2023
72938,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,3,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,2,1,35,9,9,9,9,1,2,3,3,4,2,3,2,3,3,6,96,2,2,1373.8,11SEP2023
72939,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,2,1,2,4,96,6,96,1,1,3,3,6,2,1,2,2,6,2,6,2,2,59,9,9,9,9,2,3,3,3,4,2,3,2,3,3,3,96,1,2,928.4058,11SEP2023
72940,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,7,1,4,4,96,6,96,2,1,5,3,6,2,1,2,2,6,3,6,2,3,35,3,2,2,2,2,3,3,3,4,2,3,2,3,3,3,96,1,2,9091.4503,11SEP2023
72941,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,5,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,3,7,2,5,13,3,2,2,2,2,1,1,3,4,2,3,2,3,3,6,96,1,2,1296.4182,11SEP2023
72942,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,4,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,2,7,12,2,2,2,2,2,3,4,3,4,2,3,2,3,3,6,96,2,2,1175.1657,11SEP2023
72943,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,2,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,1,1,35,9,9,9,9,1,3,4,3,4,2,3,2,3,3,6,96,2,2,1636.8184,11SEP2023
72944,1,1,4,6,1,2,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,3,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,1,7,35,3,2,2,2,1,5,2,2,3,2,3,2,3,3,1,96,2,2,5940.7802,11SEP2023
72945,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,4,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,2,3,46,2,2,2,2,2,2,2,3,4,2,3,2,3,3,6,96,2,2,3071.8847,11SEP2023
72946,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,1,4,3,96,96,96,6,6,96,6,6,6,6,6,6,6,9,2,1,2,4,96,6,96,2,1,5,3,6,2,2,2,1,3,2,3,1,3,35,3,2,2,2,2,1,2,3,4,2,3,2,3,3,3,96,1,2,8519.1915,11SEP2023
72947,1,2,4,6,1,3,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,5,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,3,6,2,5,10,2,2,2,2,2,2,2,2,3,2,3,2,3,3,1,96,1,2,995.956,11SEP2023
72948,1,2,4,6,1,3,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,7,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,2,7,59,1,2,2,2,1,3,2,2,3,2,3,2,3,3,1,96,2,2,2236.389,11SEP2023
72949,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,5,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,2,6,2,6,48,1,2,2,2,2,1,1,3,4,2,3,2,3,3,6,96,1,2,4660.2246,11SEP2023
72950,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,7,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,2,6,35,1,2,2,2,2,1,1,3,4,2,3,2,3,3,6,96,2,2,4540.9424,11SEP2023
72951,1,1,4,6,1,3,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,4,1,6,4,96,6,96,1,1,7,1,6,1,2,2,2,1,1,1,2,5,11,2,2,2,9,2,2,2,2,3,1,1,2,3,3,1,96,1,2,162.6857,11SEP2023
72952,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,1,2,3,96,96,96,6,6,96,6,6,6,6,6,6,6,9,2,1,2,4,96,6,96,2,1,3,3,6,9,9,9,9,3,3,6,1,2,13,9,9,9,9,2,4,5,3,4,2,3,2,3,3,3,96,1,2,631.3878,11SEP2023
72953,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,4,1,3,4,96,6,96,2,2,96,6,6,6,6,6,6,6,3,4,2,3,35,2,2,2,2,2,3,3,3,4,2,3,2,3,3,3,96,1,2,11804.2481,11SEP2023
72954,1,3,4,6,2,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,1,3,3,96,96,96,6,6,96,6,6,6,6,6,6,6,9,4,1,3,4,96,6,96,2,2,96,6,6,6,6,6,6,3,3,5,1,2,59,9,9,9,9,2,3,3,3,4,2,3,2,3,3,3,96,1,2,1637.6477,11SEP2023
72955,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,7,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,1,1,48,9,9,9,9,1,2,2,3,4,2,3,2,3,3,6,96,2,2,758.2807,11SEP2023
72956,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,7,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,2,3,2,7,59,2,2,2,2,2,3,1,3,4,2,3,2,3,3,6,96,1,2,3691.6114,11SEP2023
72957,1,2,1,6,1,6,96,3,3,3,3,3,3,3,2,2,6,6,2,1,1,2,1,4,4,4,4,4,1,7,3,96,96,96,6,6,96,6,6,6,6,6,6,6,9,2,1,4,4,96,6,96,1,2,96,6,6,6,6,6,6,1,4,7,1,7,48,1,2,2,2,2,3,3,1,1,2,3,2,3,3,1,4,2,2,2789.8417,11SEP2023
72958,1,2,2,1,2,6,96,1,0,0,0,0,0,0,1,6,6,6,6,6,6,6,6,3,3,4,4,4,1,2,3,96,96,96,6,6,96,6,6,6,6,6,6,6,9,2,1,2,2,2,2,96,1,2,96,6,6,6,6,6,6,3,2,3,1,1,24,9,9,9,9,2,1,2,1,2,2,3,2,2,3,2,1,1,1,689.7441,11SEP2023
72959,1,2,4,6,1,3,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,5,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,3,7,2,6,13,1,2,2,2,2,3,2,2,3,2,3,2,3,3,1,96,1,2,721.1003,11SEP2023
72960,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,4,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,1,1,35,9,9,9,9,2,1,2,3,4,2,3,2,3,3,6,96,2,2,1414.7675,11SEP2023
72961,1,2,4,6,1,3,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,7,1,3,4,96,6,96,2,2,96,6,6,6,6,6,6,1,2,3,2,6,35,2,2,2,2,2,2,2,2,3,2,3,2,3,3,1,96,1,2,5811.5146,11SEP2023
72962,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,1,2,3,96,96,96,6,6,96,6,6,6,6,6,6,6,9,3,1,2,4,96,6,96,2,2,96,6,6,6,6,6,6,2,3,6,2,2,48,9,9,9,9,2,2,2,3,4,2,3,2,3,3,2,96,1,2,828.3268,11SEP2023
72963,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,3,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,2,7,59,3,2,2,2,2,1,1,3,4,2,3,2,3,3,6,96,2,2,1753.875,11SEP2023
72964,1,2,4,6,1,3,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,3,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,6,2,6,12,1,2,2,2,1,4,4,2,3,2,3,2,3,3,1,96,2,2,858.3207,11SEP2023
72965,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,7,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,1,1,59,9,9,9,9,2,2,1,3,4,2,3,2,3,3,6,96,2,2,623.6786,11SEP2023
72966,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,2,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,2,1,10,9,9,9,9,2,1,1,3,4,2,3,2,3,3,6,96,2,2,303.931,11SEP2023
72967,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,4,1,3,3,1,9,99,2,2,96,6,6,6,6,6,6,6,3,5,2,2,46,9,9,9,9,2,3,3,3,4,2,3,2,2,3,3,96,1,1,506.8485,11SEP2023
72968,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,7,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,2,1,35,9,9,9,9,2,3,3,3,4,2,3,2,3,3,6,96,2,2,1400.4198,11SEP2023
72969,1,1,4,6,1,3,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,7,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,1,4,48,2,2,1,2,2,1,1,2,3,2,3,2,3,3,1,96,2,2,8041.039,11SEP2023
72970,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,7,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,1,5,35,3,2,1,2,2,1,1,3,4,2,3,2,3,3,6,96,2,2,8372.1223,11SEP2023
72971,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,1,2,2,1,0,1,1,1,2,1,2,2,1,2,2,1,1,3,1,2,4,96,6,96,2,2,96,6,6,6,6,6,6,3,3,5,2,2,24,9,9,9,9,1,4,4,3,4,2,3,1,3,2,3,96,1,2,934.5472,11SEP2023
72972,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,1,2,1,6,0,0,3,1,2,3,2,2,1,2,2,1,1,1,1,2,3,1,2,96,2,1,3,2,1,1,2,2,2,2,4,5,2,1,48,9,9,9,9,2,2,2,3,4,1,2,1,2,1,2,96,2,1,697.9191,11SEP2023
72973,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,7,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,1,2,47,9,9,9,9,2,2,2,3,4,2,3,2,3,3,6,96,2,2,706.2649,11SEP2023
72974,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,7,1,3,4,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,1,7,48,1,2,1,2,2,2,2,3,4,2,3,2,3,3,3,96,2,2,1906.5079,11SEP2023
72975,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,2,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,1,1,35,9,9,9,9,2,2,3,3,4,2,3,2,3,3,6,96,2,2,1409.8987,11SEP2023
72976,1,2,1,6,1,6,96,3,3,3,3,3,3,3,1,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,2,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,1,6,2,7,35,2,2,2,2,2,1,1,1,1,2,3,2,3,3,1,4,1,2,3259.75,11SEP2023
72977,1,1,4,6,9,9,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,7,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,1,7,11,1,2,2,2,1,5,2,9,9,2,3,2,3,3,1,99,2,2,164.044,11SEP2023
72978,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,1,3,3,96,96,96,6,6,96,6,6,6,6,6,6,6,9,4,2,96,6,96,6,96,2,1,4,3,6,2,1,2,2,2,2,2,2,2,35,9,9,9,9,2,2,4,3,4,2,3,2,3,3,2,96,1,2,1936.6887,11SEP2023
72979,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,7,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,3,7,2,4,59,3,2,1,2,2,1,2,3,4,2,3,2,3,3,6,96,1,2,4774.0272,11SEP2023
72980,1,1,4,6,1,3,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,1,7,3,96,96,96,6,6,96,6,6,6,6,6,6,6,9,5,1,2,4,96,6,96,2,1,7,3,6,1,2,2,2,1,2,7,1,6,13,1,2,2,2,2,3,2,2,3,2,3,2,3,3,1,96,1,2,1812.8655,11SEP2023
72981,1,1,4,6,1,3,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,7,1,2,4,96,6,96,2,2,96,6,6,6,6,6,6,1,4,7,1,7,11,1,2,2,2,2,3,1,2,3,2,3,2,3,3,1,96,2,2,285.3405,11SEP2023
72982,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,3,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,2,2,35,9,9,9,9,2,1,1,3,4,2,3,2,3,3,6,96,2,2,1820.9657,11SEP2023
72983,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,3,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,2,1,35,9,9,9,9,2,2,4,3,4,2,3,2,3,3,6,96,2,2,1390.1356,11SEP2023
72984,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,1,2,3,96,96,96,6,6,96,6,6,6,6,6,6,6,9,1,1,2,4,96,6,96,2,2,96,6,6,6,6,6,6,2,4,7,2,2,59,9,9,9,9,2,1,2,3,4,2,3,2,3,3,2,96,2,2,937.2273,11SEP2023
72985,1,2,4,6,1,3,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,7,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,2,7,13,1,2,2,2,2,3,3,2,3,2,3,2,3,3,1,96,2,2,607.35,11SEP2023
72986,1,2,1,6,1,6,96,2,3,2,2,2,2,2,2,2,6,6,2,2,1,2,2,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,7,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,3,6,2,6,24,2,2,2,2,2,3,3,1,1,2,3,2,3,3,1,3,1,2,5029.7511,11SEP2023
72987,1,1,4,6,2,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,7,1,2,4,96,6,96,2,2,96,6,6,6,6,6,6,1,3,2,1,7,35,2,2,2,2,2,2,3,3,4,2,3,2,3,3,1,96,1,2,3262.6598,11SEP2023
72988,1,3,2,9,1,6,96,1,1,1,1,1,1,1,4,2,6,6,2,2,1,2,2,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,7,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,3,6,1,7,35,1,2,1,9,1,4,3,1,2,2,3,2,3,3,1,1,1,2,8920.4297,11SEP2023
72989,1,1,4,6,1,2,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,1,6,3,96,96,96,6,6,96,6,6,6,6,6,6,6,9,2,1,3,4,96,6,96,2,2,96,6,6,6,6,6,6,1,2,4,2,5,24,2,2,2,2,2,3,2,2,3,2,3,2,3,3,1,96,1,2,6082.7172,11SEP2023
72990,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,7,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,2,4,11,2,2,2,2,2,2,2,3,4,2,3,2,3,3,6,96,2,2,123.5132,11SEP2023
72991,1,2,4,6,2,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,1,1,1,6,99,99,3,2,9,2,1,2,2,1,2,2,2,4,1,1,1,96,2,96,2,1,3,3,6,2,2,1,2,2,3,6,1,2,12,9,9,9,9,2,1,1,3,4,2,3,1,1,1,2,96,1,1,562.8588,11SEP2023
72992,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,5,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,3,7,2,1,10,9,9,9,9,2,2,3,3,4,2,3,2,3,3,6,96,1,2,296.0517,11SEP2023
72993,1,2,4,6,2,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,3,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,2,6,1,5,35,3,2,2,2,2,1,1,3,4,2,3,2,3,3,1,96,1,2,6363.6559,11SEP2023
72994,1,2,4,6,1,3,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,7,1,2,4,96,6,96,2,2,96,6,6,6,6,6,6,1,1,3,1,7,35,3,2,2,2,2,2,2,2,3,2,3,2,3,3,1,96,1,2,3550.0425,11SEP2023
72995,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,1,2,3,96,96,96,6,6,96,6,6,6,6,6,6,6,9,3,1,2,4,96,6,96,2,1,3,3,6,2,1,2,1,3,3,6,1,2,59,9,9,9,9,2,3,3,3,4,2,3,2,3,3,3,96,1,2,943.9079,11SEP2023
72996,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,3,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,3,6,2,1,13,9,9,9,9,2,3,3,3,4,2,3,2,3,3,6,96,1,2,502.618,11SEP2023
72997,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,1,3,3,96,96,96,6,6,96,6,6,6,6,6,6,6,9,2,1,3,4,96,6,96,2,1,4,2,1,1,2,2,2,3,3,5,1,2,13,9,9,9,9,2,1,1,3,4,1,2,2,3,3,3,96,1,2,615.7715,11SEP2023
72998,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,1,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,2,2,24,9,9,9,9,2,2,2,3,4,2,3,2,3,3,6,96,2,2,866.2027,11SEP2023
72999,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,1,3,2,3,99,99,2,1,5,3,1,2,2,1,2,2,2,3,1,2,3,1,2,96,2,1,4,2,1,1,2,2,2,2,2,4,2,2,46,9,9,9,9,2,3,4,3,4,1,2,1,2,2,3,96,1,1,481.3746,11SEP2023
73000,1,2,4,6,2,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,3,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,2,2,1,7,48,2,2,2,2,2,3,3,3,4,2,3,2,3,3,1,96,1,2,6282.6844,11SEP2023
73001,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,7,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,2,1,59,9,9,9,9,2,4,5,3,4,2,3,2,3,3,6,96,2,2,693.8496,11SEP2023
73002,1,3,4,6,2,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,7,1,2,4,96,6,96,2,2,96,6,6,6,6,6,6,3,2,7,1,4,48,2,1,2,2,2,1,1,3,4,2,3,2,3,3,3,96,1,2,8219.1771,11SEP2023
73003,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,3,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,1,6,35,2,2,1,2,2,1,1,3,4,2,3,2,3,3,6,96,2,2,9859.5092,11SEP2023
73004,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,9,96,96,96,6,6,96,6,6,6,6,6,6,6,9,7,2,96,6,96,6,96,2,2,96,6,6,6,6,6,6,6,4,7,1,1,35,9,9,9,9,1,1,2,3,4,2,3,2,3,3,6,96,2,2,1440.0436,11SEP2023
